,year,state,name,enrollment,total_revenue,federal_revenue,state_revenue,local_revenue,expenditure,current_spending_instruction,current_spending,other_spending,total_capital,score,test_subject,grade
743,2005,Georgia,GWINNETT CO SCH DIST,135392.0,1273228.0,62909.0,506800.0,703519.0,1337759.0,703176.0,359583.0,45472.0,202400.0,233.635737790752,Mathematics,4
744,2005,Georgia,GWINNETT CO SCH DIST,135392.0,1273228.0,62909.0,506800.0,703519.0,1337759.0,703176.0,359583.0,45472.0,202400.0,272.191564411022,Mathematics,8
745,2005,Georgia,GWINNETT CO SCH DIST,135392.0,1273228.0,62909.0,506800.0,703519.0,1337759.0,703176.0,359583.0,45472.0,202400.0,214.430920543413,Reading,4
746,2005,Georgia,GWINNETT CO SCH DIST,135392.0,1273228.0,62909.0,506800.0,703519.0,1337759.0,703176.0,359583.0,45472.0,202400.0,256.872381537265,Reading,8
747,2005,Hawaii,HAWAII PUBLIC SCHOOLS,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,230.096875403391,Mathematics,4
748,2005,Hawaii,HAWAII PUBLIC SCHOOLS,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,265.629319114115,Mathematics,8
749,2005,Hawaii,HAWAII PUBLIC SCHOOLS,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,209.578767644628,Reading,4
750,2005,Hawaii,HAWAII PUBLIC SCHOOLS,183185.0,2274166.0,236973.0,1986615.0,50578.0,1765805.0,1007207.0,559178.0,137949.0,61471.0,248.50542302122102,Reading,8
751,2005,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,426812.0,4135342.0,732715.0,1660997.0,1741630.0,4345502.0,2239447.0,1298734.0,232175.0,414512.0,233.067493972686,Mathematics,4
752,2005,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,426812.0,4135342.0,732715.0,1660997.0,1741630.0,4345502.0,2239447.0,1298734.0,232175.0,414512.0,277.672238913307,Mathematics,8
753,2005,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,426812.0,4135342.0,732715.0,1660997.0,1741630.0,4345502.0,2239447.0,1298734.0,232175.0,414512.0,216.489719991402,Reading,4
754,2005,Illinois,CITY OF CHICAGO SCHOOL DISTRICT 299,426812.0,4135342.0,732715.0,1660997.0,1741630.0,4345502.0,2239447.0,1298734.0,232175.0,414512.0,263.517029687837,Reading,8
755,2005,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,38931.0,531719.0,66704.0,288360.0,176655.0,561681.0,238910.0,182939.0,20287.0,64066.0,240.06909881046798,Mathematics,4
756,2005,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,38931.0,531719.0,66704.0,288360.0,176655.0,561681.0,238910.0,182939.0,20287.0,64066.0,281.714945536305,Mathematics,8
757,2005,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,38931.0,531719.0,66704.0,288360.0,176655.0,561681.0,238910.0,182939.0,20287.0,64066.0,218.072533254427,Reading,4
758,2005,Indiana,INDIANAPOLIS PUBLIC SCHOOLS,38931.0,531719.0,66704.0,288360.0,176655.0,561681.0,238910.0,182939.0,20287.0,64066.0,261.013686455544,Reading,8
759,2005,Kansas,WICHITA UNIFIED SCHOOL DIST 259,48737.0,431921.0,60104.0,239104.0,132713.0,417092.0,201745.0,153981.0,17861.0,31806.0,245.782046485738,Mathematics,4
760,2005,Kansas,WICHITA UNIFIED SCHOOL DIST 259,48737.0,431921.0,60104.0,239104.0,132713.0,417092.0,201745.0,153981.0,17861.0,31806.0,284.030053484553,Mathematics,8
761,2005,Kansas,WICHITA UNIFIED SCHOOL DIST 259,48737.0,431921.0,60104.0,239104.0,132713.0,417092.0,201745.0,153981.0,17861.0,31806.0,220.468749319458,Reading,4
762,2005,Kansas,WICHITA UNIFIED SCHOOL DIST 259,48737.0,431921.0,60104.0,239104.0,132713.0,417092.0,201745.0,153981.0,17861.0,31806.0,266.831233242163,Reading,8
763,2005,Kentucky,JEFFERSON CO SCH DIST,97976.0,884299.0,104661.0,367455.0,412183.0,888518.0,431983.0,334181.0,41316.0,60745.0,231.492305367483,Mathematics,4
764,2005,Kentucky,JEFFERSON CO SCH DIST,97976.0,884299.0,104661.0,367455.0,412183.0,888518.0,431983.0,334181.0,41316.0,60745.0,273.983027164396,Mathematics,8
765,2005,Kentucky,JEFFERSON CO SCH DIST,97976.0,884299.0,104661.0,367455.0,412183.0,888518.0,431983.0,334181.0,41316.0,60745.0,219.926817858434,Reading,4
766,2005,Kentucky,JEFFERSON CO SCH DIST,97976.0,884299.0,104661.0,367455.0,412183.0,888518.0,431983.0,334181.0,41316.0,60745.0,263.938418419941,Reading,8
767,2005,Louisiana,EAST BATON ROUGE PARISH SCH DIST,46408.0,429756.0,59840.0,135973.0,233943.0,416924.0,219104.0,142782.0,27363.0,27179.0,230.23119641348597,Mathematics,4
768,2005,Louisiana,EAST BATON ROUGE PARISH SCH DIST,46408.0,429756.0,59840.0,135973.0,233943.0,416924.0,219104.0,142782.0,27363.0,27179.0,267.755030846034,Mathematics,8
769,2005,Louisiana,EAST BATON ROUGE PARISH SCH DIST,46408.0,429756.0,59840.0,135973.0,233943.0,416924.0,219104.0,142782.0,27363.0,27179.0,209.165658287644,Reading,4
770,2005,Louisiana,EAST BATON ROUGE PARISH SCH DIST,46408.0,429756.0,59840.0,135973.0,233943.0,416924.0,219104.0,142782.0,27363.0,27179.0,252.691593269226,Reading,8
771,2005,Louisiana,JEFFERSON PARISH SCH DIST,51403.0,449848.0,68518.0,154203.0,227127.0,436115.0,250451.0,131828.0,29053.0,12294.0,230.23119641348597,Mathematics,4
772,2005,Louisiana,JEFFERSON PARISH SCH DIST,51403.0,449848.0,68518.0,154203.0,227127.0,436115.0,250451.0,131828.0,29053.0,12294.0,267.755030846034,Mathematics,8
773,2005,Louisiana,JEFFERSON PARISH SCH DIST,51403.0,449848.0,68518.0,154203.0,227127.0,436115.0,250451.0,131828.0,29053.0,12294.0,209.165658287644,Reading,4
774,2005,Louisiana,JEFFERSON PARISH SCH DIST,51403.0,449848.0,68518.0,154203.0,227127.0,436115.0,250451.0,131828.0,29053.0,12294.0,252.691593269226,Reading,8
775,2005,Louisiana,ORLEANS PARISH SCH DIST,64920.0,515504.0,75144.0,232197.0,208163.0,536414.0,292197.0,196598.0,23144.0,9080.0,230.23119641348597,Mathematics,4
776,2005,Louisiana,ORLEANS PARISH SCH DIST,64920.0,515504.0,75144.0,232197.0,208163.0,536414.0,292197.0,196598.0,23144.0,9080.0,267.755030846034,Mathematics,8
777,2005,Louisiana,ORLEANS PARISH SCH DIST,64920.0,515504.0,75144.0,232197.0,208163.0,536414.0,292197.0,196598.0,23144.0,9080.0,209.165658287644,Reading,4
778,2005,Louisiana,ORLEANS PARISH SCH DIST,64920.0,515504.0,75144.0,232197.0,208163.0,536414.0,292197.0,196598.0,23144.0,9080.0,252.691593269226,Reading,8
779,2005,Maryland,BALTIMORE CITY SCHOOLS,90677.0,1036293.0,147794.0,655299.0,233200.0,970898.0,525869.0,311963.0,35353.0,37148.0,238.42170673666402,Mathematics,4
780,2005,Maryland,BALTIMORE CITY SCHOOLS,90677.0,1036293.0,147794.0,655299.0,233200.0,970898.0,525869.0,311963.0,35353.0,37148.0,277.930794576753,Mathematics,8
781,2005,Maryland,BALTIMORE CITY SCHOOLS,90677.0,1036293.0,147794.0,655299.0,233200.0,970898.0,525869.0,311963.0,35353.0,37148.0,220.02958576564998,Reading,4
782,2005,Maryland,BALTIMORE CITY SCHOOLS,90677.0,1036293.0,147794.0,655299.0,233200.0,970898.0,525869.0,311963.0,35353.0,37148.0,260.78238344543,Reading,8
783,2005,Maryland,BALTIMORE CO SCHS,107701.0,1135545.0,78314.0,411028.0,646203.0,1150459.0,645425.0,346503.0,46288.0,70733.0,238.42170673666402,Mathematics,4
784,2005,Maryland,BALTIMORE CO SCHS,107701.0,1135545.0,78314.0,411028.0,646203.0,1150459.0,645425.0,346503.0,46288.0,70733.0,277.930794576753,Mathematics,8
785,2005,Maryland,BALTIMORE CO SCHS,107701.0,1135545.0,78314.0,411028.0,646203.0,1150459.0,645425.0,346503.0,46288.0,70733.0,220.02958576564998,Reading,4
786,2005,Maryland,BALTIMORE CO SCHS,107701.0,1135545.0,78314.0,411028.0,646203.0,1150459.0,645425.0,346503.0,46288.0,70733.0,260.78238344543,Reading,8
787,2005,Maryland,MONTGOMERY CO SCH,139393.0,2068665.0,90925.0,366869.0,1610871.0,2003474.0,1070585.0,529369.0,77874.0,263637.0,238.42170673666402,Mathematics,4
788,2005,Maryland,MONTGOMERY CO SCH,139393.0,2068665.0,90925.0,366869.0,1610871.0,2003474.0,1070585.0,529369.0,77874.0,263637.0,277.930794576753,Mathematics,8
789,2005,Maryland,MONTGOMERY CO SCH,139393.0,2068665.0,90925.0,366869.0,1610871.0,2003474.0,1070585.0,529369.0,77874.0,263637.0,220.02958576564998,Reading,4
790,2005,Maryland,MONTGOMERY CO SCH,139393.0,2068665.0,90925.0,366869.0,1610871.0,2003474.0,1070585.0,529369.0,77874.0,263637.0,260.78238344543,Reading,8
791,2005,Maryland,PRINCE GEORGES CO SCHS,136095.0,1541245.0,106185.0,713988.0,721072.0,1508181.0,695753.0,509348.0,65823.0,168954.0,238.42170673666402,Mathematics,4
792,2005,Maryland,PRINCE GEORGES CO SCHS,136095.0,1541245.0,106185.0,713988.0,721072.0,1508181.0,695753.0,509348.0,65823.0,168954.0,277.930794576753,Mathematics,8
793,2005,Maryland,PRINCE GEORGES CO SCHS,136095.0,1541245.0,106185.0,713988.0,721072.0,1508181.0,695753.0,509348.0,65823.0,168954.0,220.02958576564998,Reading,4
794,2005,Maryland,PRINCE GEORGES CO SCHS,136095.0,1541245.0,106185.0,713988.0,721072.0,1508181.0,695753.0,509348.0,65823.0,168954.0,260.78238344543,Reading,8
795,2005,Massachusetts,BOSTON CITY SCH,57742.0,1090975.0,100555.0,339854.0,650566.0,1039801.0,607849.0,353545.0,48984.0,20559.0,247.33704896217003,Mathematics,4
796,2005,Massachusetts,BOSTON CITY SCH,57742.0,1090975.0,100555.0,339854.0,650566.0,1039801.0,607849.0,353545.0,48984.0,20559.0,291.5135411152,Mathematics,8
797,2005,Massachusetts,BOSTON CITY SCH,57742.0,1090975.0,100555.0,339854.0,650566.0,1039801.0,607849.0,353545.0,48984.0,20559.0,231.279439344407,Reading,4
798,2005,Massachusetts,BOSTON CITY SCH,57742.0,1090975.0,100555.0,339854.0,650566.0,1039801.0,607849.0,353545.0,48984.0,20559.0,273.716062946534,Reading,8
799,2005,Michigan,DETROIT PUBLIC SCHOOLS,141461.0,1567063.0,260915.0,1027480.0,278668.0,1913871.0,877068.0,649205.0,55567.0,250955.0,237.70600298851102,Mathematics,4
800,2005,Michigan,DETROIT PUBLIC SCHOOLS,141461.0,1567063.0,260915.0,1027480.0,278668.0,1913871.0,877068.0,649205.0,55567.0,250955.0,277.346681960374,Mathematics,8
801,2005,Michigan,DETROIT PUBLIC SCHOOLS,141461.0,1567063.0,260915.0,1027480.0,278668.0,1913871.0,877068.0,649205.0,55567.0,250955.0,218.260689053895,Reading,4
802,2005,Michigan,DETROIT PUBLIC SCHOOLS,141461.0,1567063.0,260915.0,1027480.0,278668.0,1913871.0,877068.0,649205.0,55567.0,250955.0,261.138472348508,Reading,8
803,2005,Michigan,WAYNE INTERMEDIATE SCHOOL DIST,0.0,281363.0,82610.0,37916.0,160837.0,206871.0,842.0,27381.0,312.0,1099.0,237.70600298851102,Mathematics,4
804,2005,Michigan,WAYNE INTERMEDIATE SCHOOL DIST,0.0,281363.0,82610.0,37916.0,160837.0,206871.0,842.0,27381.0,312.0,1099.0,277.346681960374,Mathematics,8
805,2005,Michigan,WAYNE INTERMEDIATE SCHOOL DIST,0.0,281363.0,82610.0,37916.0,160837.0,206871.0,842.0,27381.0,312.0,1099.0,218.260689053895,Reading,4
806,2005,Michigan,WAYNE INTERMEDIATE SCHOOL DIST,0.0,281363.0,82610.0,37916.0,160837.0,206871.0,842.0,27381.0,312.0,1099.0,261.138472348508,Reading,8
807,2005,Minnesota,MINNEAPOLIS SPEC SCHOOL DIST 1,40510.0,608027.0,65282.0,406421.0,136324.0,581511.0,311578.0,152041.0,38156.0,31093.0,245.746191132071,Mathematics,4
808,2005,Minnesota,MINNEAPOLIS SPEC SCHOOL DIST 1,40510.0,608027.0,65282.0,406421.0,136324.0,581511.0,311578.0,152041.0,38156.0,31093.0,290.074995791089,Mathematics,8
809,2005,Minnesota,MINNEAPOLIS SPEC SCHOOL DIST 1,40510.0,608027.0,65282.0,406421.0,136324.0,581511.0,311578.0,152041.0,38156.0,31093.0,225.226578117864,Reading,4
810,2005,Minnesota,MINNEAPOLIS SPEC SCHOOL DIST 1,40510.0,608027.0,65282.0,406421.0,136324.0,581511.0,311578.0,152041.0,38156.0,31093.0,268.35667287108896,Reading,8
811,2005,Minnesota,ST PAUL INDEPENDENT SCHOOL DIST 625,41123.0,544746.0,58173.0,394266.0,92307.0,557123.0,325946.0,131776.0,40548.0,32933.0,245.746191132071,Mathematics,4
812,2005,Minnesota,ST PAUL INDEPENDENT SCHOOL DIST 625,41123.0,544746.0,58173.0,394266.0,92307.0,557123.0,325946.0,131776.0,40548.0,32933.0,290.074995791089,Mathematics,8
813,2005,Minnesota,ST PAUL INDEPENDENT SCHOOL DIST 625,41123.0,544746.0,58173.0,394266.0,92307.0,557123.0,325946.0,131776.0,40548.0,32933.0,225.226578117864,Reading,4
814,2005,Minnesota,ST PAUL INDEPENDENT SCHOOL DIST 625,41123.0,544746.0,58173.0,394266.0,92307.0,557123.0,325946.0,131776.0,40548.0,32933.0,268.35667287108896,Reading,8
815,2005,Missouri,KANSAS CITY SCH DIST 33,35115.0,393602.0,53147.0,184210.0,156245.0,388396.0,193439.0,155359.0,21766.0,11342.0,235.035547623939,Mathematics,4
816,2005,Missouri,KANSAS CITY SCH DIST 33,35115.0,393602.0,53147.0,184210.0,156245.0,388396.0,193439.0,155359.0,21766.0,11342.0,276.44993926095003,Mathematics,8
817,2005,Missouri,KANSAS CITY SCH DIST 33,35115.0,393602.0,53147.0,184210.0,156245.0,388396.0,193439.0,155359.0,21766.0,11342.0,221.16862279503,Reading,4
818,2005,Missouri,KANSAS CITY SCH DIST 33,35115.0,393602.0,53147.0,184210.0,156245.0,388396.0,193439.0,155359.0,21766.0,11342.0,264.659368767086,Reading,8
819,2005,Missouri,ST LOUIS CITY BD OF EDUCATION,39720.0,481513.0,69548.0,222952.0,189013.0,472081.0,226952.0,183082.0,24864.0,13172.0,235.035547623939,Mathematics,4
820,2005,Missouri,ST LOUIS CITY BD OF EDUCATION,39720.0,481513.0,69548.0,222952.0,189013.0,472081.0,226952.0,183082.0,24864.0,13172.0,276.44993926095003,Mathematics,8
821,2005,Missouri,ST LOUIS CITY BD OF EDUCATION,39720.0,481513.0,69548.0,222952.0,189013.0,472081.0,226952.0,183082.0,24864.0,13172.0,221.16862279503,Reading,4
822,2005,Missouri,ST LOUIS CITY BD OF EDUCATION,39720.0,481513.0,69548.0,222952.0,189013.0,472081.0,226952.0,183082.0,24864.0,13172.0,264.659368767086,Reading,8
823,2005,Nebraska,OMAHA CITY SCH DIST 1,46549.0,453549.0,65551.0,157583.0,230415.0,410944.0,202212.0,137921.0,18165.0,37857.0,237.706178475691,Mathematics,4
824,2005,Nebraska,OMAHA CITY SCH DIST 1,46549.0,453549.0,65551.0,157583.0,230415.0,410944.0,202212.0,137921.0,18165.0,37857.0,283.9629910353,Mathematics,8
825,2005,Nebraska,OMAHA CITY SCH DIST 1,46549.0,453549.0,65551.0,157583.0,230415.0,410944.0,202212.0,137921.0,18165.0,37857.0,221.377462774998,Reading,4
826,2005,Nebraska,OMAHA CITY SCH DIST 1,46549.0,453549.0,65551.0,157583.0,230415.0,410944.0,202212.0,137921.0,18165.0,37857.0,267.455694338449,Reading,8
827,2005,Nevada,CLARK COUNTY SCH DIST,283221.0,2361284.0,168952.0,1355913.0,836419.0,2497253.0,1110646.0,629233.0,78325.0,517098.0,229.87159551387995,Mathematics,4
828,2005,Nevada,CLARK COUNTY SCH DIST,283221.0,2361284.0,168952.0,1355913.0,836419.0,2497253.0,1110646.0,629233.0,78325.0,517098.0,269.905585503685,Mathematics,8
829,2005,Nevada,CLARK COUNTY SCH DIST,283221.0,2361284.0,168952.0,1355913.0,836419.0,2497253.0,1110646.0,629233.0,78325.0,517098.0,207.186974378559,Reading,4
830,2005,Nevada,CLARK COUNTY SCH DIST,283221.0,2361284.0,168952.0,1355913.0,836419.0,2497253.0,1110646.0,629233.0,78325.0,517098.0,252.86906252292005,Reading,8
831,2005,New Jersey,NEWARK CITY PUBLIC SCHOOLS,42033.0,956412.0,74891.0,781776.0,99745.0,959550.0,510850.0,370333.0,31962.0,22075.0,243.978931397732,Mathematics,4
832,2005,New Jersey,NEWARK CITY PUBLIC SCHOOLS,42033.0,956412.0,74891.0,781776.0,99745.0,959550.0,510850.0,370333.0,31962.0,22075.0,283.902604236295,Mathematics,8
833,2005,New Jersey,NEWARK CITY PUBLIC SCHOOLS,42033.0,956412.0,74891.0,781776.0,99745.0,959550.0,510850.0,370333.0,31962.0,22075.0,223.298393451738,Reading,4
834,2005,New Jersey,NEWARK CITY PUBLIC SCHOOLS,42033.0,956412.0,74891.0,781776.0,99745.0,959550.0,510850.0,370333.0,31962.0,22075.0,269.423228138126,Reading,8
835,2005,New Mexico,ALBUQUERQUE SCH DIST,93341.0,767094.0,83745.0,573748.0,109601.0,769337.0,382446.0,240178.0,33071.0,107102.0,224.027218256997,Mathematics,4
836,2005,New Mexico,ALBUQUERQUE SCH DIST,93341.0,767094.0,83745.0,573748.0,109601.0,769337.0,382446.0,240178.0,33071.0,107102.0,263.275162986677,Mathematics,8
837,2005,New Mexico,ALBUQUERQUE SCH DIST,93341.0,767094.0,83745.0,573748.0,109601.0,769337.0,382446.0,240178.0,33071.0,107102.0,206.79162070609902,Reading,4
838,2005,New Mexico,ALBUQUERQUE SCH DIST,93341.0,767094.0,83745.0,573748.0,109601.0,769337.0,382446.0,240178.0,33071.0,107102.0,251.03333074844502,Reading,8
839,2005,New Mexico,GALLUP MCKINLEY CO SCHS,13191.0,145686.0,54643.0,76566.0,14477.0,153270.0,59676.0,44710.0,6485.0,39891.0,224.027218256997,Mathematics,4
840,2005,New Mexico,GALLUP MCKINLEY CO SCHS,13191.0,145686.0,54643.0,76566.0,14477.0,153270.0,59676.0,44710.0,6485.0,39891.0,263.275162986677,Mathematics,8
841,2005,New Mexico,GALLUP MCKINLEY CO SCHS,13191.0,145686.0,54643.0,76566.0,14477.0,153270.0,59676.0,44710.0,6485.0,39891.0,206.79162070609902,Reading,4
842,2005,New Mexico,GALLUP MCKINLEY CO SCHS,13191.0,145686.0,54643.0,76566.0,14477.0,153270.0,59676.0,44710.0,6485.0,39891.0,251.03333074844502,Reading,8
843,2005,New York,BUFFALO CITY SCH DIST,38704.0,711888.0,99186.0,474814.0,137888.0,765762.0,420748.0,169020.0,22715.0,124773.0,238.173976704232,Mathematics,4
844,2005,New York,BUFFALO CITY SCH DIST,38704.0,711888.0,99186.0,474814.0,137888.0,765762.0,420748.0,169020.0,22715.0,124773.0,279.716253699868,Mathematics,8
845,2005,New York,BUFFALO CITY SCH DIST,38704.0,711888.0,99186.0,474814.0,137888.0,765762.0,420748.0,169020.0,22715.0,124773.0,222.695200017251,Reading,4
846,2005,New York,BUFFALO CITY SCH DIST,38704.0,711888.0,99186.0,474814.0,137888.0,765762.0,420748.0,169020.0,22715.0,124773.0,265.13856181731603,Reading,8
847,2005,New York,NEW YORK CITY SCHOOL DISTRICT,1032485.0,16003018.0,1761584.0,7001697.0,7239737.0,16566015.0,11276779.0,3174615.0,479088.0,1073908.0,238.173976704232,Mathematics,4
848,2005,New York,NEW YORK CITY SCHOOL DISTRICT,1032485.0,16003018.0,1761584.0,7001697.0,7239737.0,16566015.0,11276779.0,3174615.0,479088.0,1073908.0,279.716253699868,Mathematics,8
849,2005,New York,NEW YORK CITY SCHOOL DISTRICT,1032485.0,16003018.0,1761584.0,7001697.0,7239737.0,16566015.0,11276779.0,3174615.0,479088.0,1073908.0,222.695200017251,Reading,4
850,2005,New York,NEW YORK CITY SCHOOL DISTRICT,1032485.0,16003018.0,1761584.0,7001697.0,7239737.0,16566015.0,11276779.0,3174615.0,479088.0,1073908.0,265.13856181731603,Reading,8
851,2005,New York,ROCHESTER CITY SCH DIST,33873.0,583593.0,75106.0,393888.0,114599.0,555539.0,293771.0,172277.0,20492.0,40132.0,238.173976704232,Mathematics,4
852,2005,New York,ROCHESTER CITY SCH DIST,33873.0,583593.0,75106.0,393888.0,114599.0,555539.0,293771.0,172277.0,20492.0,40132.0,279.716253699868,Mathematics,8
853,2005,New York,ROCHESTER CITY SCH DIST,33873.0,583593.0,75106.0,393888.0,114599.0,555539.0,293771.0,172277.0,20492.0,40132.0,222.695200017251,Reading,4
854,2005,New York,ROCHESTER CITY SCH DIST,33873.0,583593.0,75106.0,393888.0,114599.0,555539.0,293771.0,172277.0,20492.0,40132.0,265.13856181731603,Reading,8
855,2005,New York,SYRACUSE CITY SCH DIST,21726.0,363035.0,56167.0,242537.0,64331.0,345003.0,222502.0,78854.0,13020.0,24977.0,238.173976704232,Mathematics,4
856,2005,New York,SYRACUSE CITY SCH DIST,21726.0,363035.0,56167.0,242537.0,64331.0,345003.0,222502.0,78854.0,13020.0,24977.0,279.716253699868,Mathematics,8
857,2005,New York,SYRACUSE CITY SCH DIST,21726.0,363035.0,56167.0,242537.0,64331.0,345003.0,222502.0,78854.0,13020.0,24977.0,222.695200017251,Reading,4
858,2005,New York,SYRACUSE CITY SCH DIST,21726.0,363035.0,56167.0,242537.0,64331.0,345003.0,222502.0,78854.0,13020.0,24977.0,265.13856181731603,Reading,8
859,2005,North Carolina,CHARLOTTE-MECKLENBURG SCHOOLS,118517.0,922481.0,88815.0,520869.0,312797.0,1056103.0,545859.0,288887.0,47451.0,105021.0,241.23554932895803,Mathematics,4
860,2005,North Carolina,CHARLOTTE-MECKLENBURG SCHOOLS,118517.0,922481.0,88815.0,520869.0,312797.0,1056103.0,545859.0,288887.0,47451.0,105021.0,281.82513658657797,Mathematics,8
861,2005,North Carolina,CHARLOTTE-MECKLENBURG SCHOOLS,118517.0,922481.0,88815.0,520869.0,312797.0,1056103.0,545859.0,288887.0,47451.0,105021.0,217.13444866524398,Reading,4
862,2005,North Carolina,CHARLOTTE-MECKLENBURG SCHOOLS,118517.0,922481.0,88815.0,520869.0,312797.0,1056103.0,545859.0,288887.0,47451.0,105021.0,258.160185489234,Reading,8
863,2005,North Carolina,CUMBERLAND COUNTY SCH,52521.0,375017.0,54665.0,236882.0,83470.0,386030.0,225595.0,115931.0,24065.0,14812.0,241.23554932895803,Mathematics,4
864,2005,North Carolina,CUMBERLAND COUNTY SCH,52521.0,375017.0,54665.0,236882.0,83470.0,386030.0,225595.0,115931.0,24065.0,14812.0,281.82513658657797,Mathematics,8
865,2005,North Carolina,CUMBERLAND COUNTY SCH,52521.0,375017.0,54665.0,236882.0,83470.0,386030.0,225595.0,115931.0,24065.0,14812.0,217.13444866524398,Reading,4
866,2005,North Carolina,CUMBERLAND COUNTY SCH,52521.0,375017.0,54665.0,236882.0,83470.0,386030.0,225595.0,115931.0,24065.0,14812.0,258.160185489234,Reading,8
867,2005,North Carolina,WAKE COUNTY SCHOOLS,114068.0,1116863.0,60230.0,501780.0,554853.0,1019010.0,504490.0,284803.0,35208.0,127519.0,241.23554932895803,Mathematics,4
868,2005,North Carolina,WAKE COUNTY SCHOOLS,114068.0,1116863.0,60230.0,501780.0,554853.0,1019010.0,504490.0,284803.0,35208.0,127519.0,281.82513658657797,Mathematics,8
869,2005,North Carolina,WAKE COUNTY SCHOOLS,114068.0,1116863.0,60230.0,501780.0,554853.0,1019010.0,504490.0,284803.0,35208.0,127519.0,217.13444866524398,Reading,4
870,2005,North Carolina,WAKE COUNTY SCHOOLS,114068.0,1116863.0,60230.0,501780.0,554853.0,1019010.0,504490.0,284803.0,35208.0,127519.0,258.160185489234,Reading,8
871,2005,Ohio,CINCINNATI CITY SCH DIST,38283.0,547452.0,69374.0,219507.0,258571.0,641869.0,293921.0,184112.0,15819.0,133816.0,242.105935222061,Mathematics,4
872,2005,Ohio,CINCINNATI CITY SCH DIST,38283.0,547452.0,69374.0,219507.0,258571.0,641869.0,293921.0,184112.0,15819.0,133816.0,283.251774708647,Mathematics,8
873,2005,Ohio,CINCINNATI CITY SCH DIST,38283.0,547452.0,69374.0,219507.0,258571.0,641869.0,293921.0,184112.0,15819.0,133816.0,222.533253783097,Reading,4
874,2005,Ohio,CINCINNATI CITY SCH DIST,38283.0,547452.0,69374.0,219507.0,258571.0,641869.0,293921.0,184112.0,15819.0,133816.0,266.767281184036,Reading,8
875,2005,Ohio,CLEVELAND CITY SCH DIST,64670.0,851206.0,132316.0,466030.0,252860.0,786206.0,388281.0,237781.0,43830.0,94590.0,242.105935222061,Mathematics,4
876,2005,Ohio,CLEVELAND CITY SCH DIST,64670.0,851206.0,132316.0,466030.0,252860.0,786206.0,388281.0,237781.0,43830.0,94590.0,283.251774708647,Mathematics,8
877,2005,Ohio,CLEVELAND CITY SCH DIST,64670.0,851206.0,132316.0,466030.0,252860.0,786206.0,388281.0,237781.0,43830.0,94590.0,222.533253783097,Reading,4
878,2005,Ohio,CLEVELAND CITY SCH DIST,64670.0,851206.0,132316.0,466030.0,252860.0,786206.0,388281.0,237781.0,43830.0,94590.0,266.767281184036,Reading,8
879,2005,Ohio,COLUMBUS CITY SCH DIST,60668.0,794995.0,89514.0,281344.0,424137.0,747667.0,378808.0,289022.0,33205.0,22482.0,242.105935222061,Mathematics,4
880,2005,Ohio,COLUMBUS CITY SCH DIST,60668.0,794995.0,89514.0,281344.0,424137.0,747667.0,378808.0,289022.0,33205.0,22482.0,283.251774708647,Mathematics,8
881,2005,Ohio,COLUMBUS CITY SCH DIST,60668.0,794995.0,89514.0,281344.0,424137.0,747667.0,378808.0,289022.0,33205.0,22482.0,222.533253783097,Reading,4
882,2005,Ohio,COLUMBUS CITY SCH DIST,60668.0,794995.0,89514.0,281344.0,424137.0,747667.0,378808.0,289022.0,33205.0,22482.0,266.767281184036,Reading,8
883,2005,Oklahoma,OKLAHOMA CITY SCH DIST 89,40387.0,317099.0,60171.0,142329.0,114599.0,277071.0,146318.0,101217.0,17789.0,6893.0,233.95532879955002,Mathematics,4
884,2005,Oklahoma,OKLAHOMA CITY SCH DIST 89,40387.0,317099.0,60171.0,142329.0,114599.0,277071.0,146318.0,101217.0,17789.0,6893.0,271.35990240867903,Mathematics,8
885,2005,Oklahoma,OKLAHOMA CITY SCH DIST 89,40387.0,317099.0,60171.0,142329.0,114599.0,277071.0,146318.0,101217.0,17789.0,6893.0,213.861450098821,Reading,4
886,2005,Oklahoma,OKLAHOMA CITY SCH DIST 89,40387.0,317099.0,60171.0,142329.0,114599.0,277071.0,146318.0,101217.0,17789.0,6893.0,259.631359955752,Reading,8
887,2005,Oklahoma,TULSA SCH DIST 1,41629.0,339046.0,52519.0,142484.0,144043.0,342306.0,151831.0,124112.0,18633.0,43600.0,233.95532879955002,Mathematics,4
888,2005,Oklahoma,TULSA SCH DIST 1,41629.0,339046.0,52519.0,142484.0,144043.0,342306.0,151831.0,124112.0,18633.0,43600.0,271.35990240867903,Mathematics,8
889,2005,Oklahoma,TULSA SCH DIST 1,41629.0,339046.0,52519.0,142484.0,144043.0,342306.0,151831.0,124112.0,18633.0,43600.0,213.861450098821,Reading,4
